YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"77 KINGSLAND AVE, 1",1,0,1250000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"77 KINGSLAND AVE, 2F",1,0,625000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"77 KINGSLAND AVENUE, 2R",1,0,750000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"77 KINGSLAND AVENUE, 3F",1,0,650000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"77 KINGSLAND AVENUE, 3R",1,0,672500
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"77 KINGSLAND AVE, 4F",1,0,665000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"77 KINGSLAND AVENUE, 4R",1,0,1050000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"238 RICHARDSON STREET, 4B",1,0,635000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"438 HUMBOLDT STREET, 3A",1,0,2341975
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"210 JACKSON STREET, 3",1,0,1195000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"210 JACKSON STREET, 4",1,0,0
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"210 JACKSON STREET, 4",1,0,1250000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"34 MASPETH AVENUE, 3",1,0,1399000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"34 MASPETH AVENUE, 4",1,0,1552831
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"233 DEVOE STREET, 4A",1,0,830000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"291 DEVOE, 4A",1,0,960000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"289 DEVOE ST, 1",1,0,900000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"289 DEVOE STREET, 2F",1,0,680000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"289 DEVOE ST, 2R",1,0,690000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"289 DEVOE STREET, 3F",1,0,700000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"289 DEVOE ST, 3R",1,0,670000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"289 DEVOE STREET, 4F",1,0,760000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"289 DEVOE ST, 4R",1,0,962500
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"290 POWERS STREET, 2",1,0,450000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"290 POWERS STREET, 2",1,0,999999
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"290 POWERS STREET, 4",1,0,499000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"290 POWERS STREET, 4",1,0,1188000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"52 TEN EYCK STREET, 2B",1,0,1157000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"61 STAGG STREET, 3",1,0,1220000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"43 MESEROLE STREET, 2B",1,0,765000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"160 MANHATTAN AVENUE, 2A",1,0,900000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"140 SCHOLES STREET, 1B",1,0,775000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"140 SCHOLES STREET, 4A",1,0,642500
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"127 MESEROLE STREET, 2A",1,0,663000
2020,3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"199 HUMBOLDT, 1B",1,0,995000
2020,3,WILLIAMSBURG-EAST,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,R8,"34 MASPETH AVENUE, ST3",1,0,1399000
2020,3,WILLIAMSBURG-EAST,21 OFFICE BUILDINGS,O2,33 BARTLETT STREET,2,7500,0
2020,3,WILLIAMSBURG-EAST,22 STORE BUILDINGS,K1,582 BROADWAY,2,1507,1020000
2020,3,WILLIAMSBURG-EAST,22 STORE BUILDINGS,K4,83 GRAHAM AVENUE,17,13676,0
2020,3,WILLIAMSBURG-EAST,22 STORE BUILDINGS,K4,691 BROADWAY,3,4450,0
2020,3,WILLIAMSBURG-EAST,22 STORE BUILDINGS,K1,15 GRAHAM AVENUE,5,14300,0
2020,3,WILLIAMSBURG-EAST,26 OTHER HOTELS,H8,14 OLIVE STREET,34,20509,0
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F5,342 TEN EYCK STREET,1,8600,4000000
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F9,32 MEADOW STREET,1,15128,5740000
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F5,375 JOHNSON AVENUE,1,10600,20000000
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F1,377 JOHNSON AVENUE,1,7726,20000000
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F1,132 BOGART STREET,1,10770,20000000
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F5,100 BOGART STREET,2,64261,14500000
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F9,374-384 JOHNSON AVENUE,2,18125,14500000
2020,3,WILLIAMSBURG-EAST,27 FACTORIES,F5,245 VARET STREET,1,10200,0
2020,3,WILLIAMSBURG-EAST,28 COMMERCIAL CONDOS,R5,"88 WITHERS, C2",1,0,465000
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,51 WITHERS STREET,0,0,0
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,GW,646 LORIMER STREET,1,4167,0
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,N/A MEEKER AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,N/A MEEKER AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,N/A MEEKER AVENUE,0,0,967756
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,N/A MEEKER AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,N/A MEEKER AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,N/A MEEKER AVENUE,0,0,967756
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,53 SCOTT AVENUE,1,0,5050000
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,969 FLUSHING AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,G7,967 FLUSHING AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E9,366 MORGAN AVENUE,1,8000,4550000
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E1,235 GARDNER AVENUE,1,50500,28000000
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E1,150 VARICK AVENUE,2,20000,10000000
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E1,617 JOHNSON AVENUE,2,13630,6975000
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E1,1063 FLUSHING AVENUE,1,2707,0
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E9,326 STAGG STREET,1,1875,500000
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E1,37 MESEROLE STREET,1,4778,0
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E9,121 MORGAN AVENUE,6,44660,12848022
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E9,402-404 JOHNSON AVENUE,1,1375,3250000
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E1,170 MOORE STREET,1,3296,1300000
2020,3,WILLIAMSBURG-EAST,30 WAREHOUSES,E9,211-217 COOK STREET,2,9500,0
2020,3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,V1,66 GERRY STREET,0,0,0
2020,3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,V1,443 GRAHAM AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,V1,302 GRAHAM AVENUE,0,0,0
2020,3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,V1,N/A POWERS STREET,0,0,0
2020,3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,V1,25-31 STEWART AVE,0,0,3000000
2020,3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,V1,88 MORGAN AVENUE,0,0,1
2020,3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,V1,19-21 INGRAHAM STREET,0,0,14500000
2020,3,WILLIAMSBURG-EAST,32 HOSPITAL AND HEALTH FACILITIES,I5,279 GRAHAM AVENUE,1,10900,0
2020,3,WILLIAMSBURG-EAST,33 EDUCATIONAL FACILITIES,W9,177 HARRISON AVENUE,1,111517,0
2020,3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,Z9,14 OLIVE STREET,0,0,0
2020,3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,Z9,41 MESEROLE STREET,0,0,0
2020,3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,Z9,375 JOHNSON AVENUE,0,0,20000000
2020,3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,Z9,132 BOGART STREET,0,0,20000000
2020,3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,Z9,132 BOGART STREET,0,0,20000000
2020,3,WILLIAMSBURG-EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,RA,"38 MESEROLE STREET, CF",1,0,173000
2020,3,WILLIAMSBURG-EAST,43 CONDO OFFICE BUILDINGS,RB,"341 WALLABOUT STREET, 2A",1,0,0
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS8",1,0,180000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS16",1,0,45630
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS18",1,0,38184
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS20",1,0,1876300
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS21",1,0,180000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS23",1,0,1145531
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS24",1,0,1876300
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"88 WITHERS, PS25",1,0,180000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"139 SKILLMAN AVENUE, P-17",1,0,2
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"139 SKILLMAN AVENUE, P-19",1,0,2
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"1 POWERS STREET, P01",1,0,1400000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"21 POWERS STREET, P3",1,0,1025000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"246 WITHERS STREET, P3",1,0,0
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"246 WITHERS STREET, P10",1,0,0
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P1",1,0,31000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P1",1,0,65000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P11",1,0,25000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P11",1,0,65000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P12",1,0,25000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P12",1,0,65000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P14",1,0,65000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RP,"390 LORIMER STREET, P14",1,0,92000
2020,3,WILLIAMSBURG-EAST,44 CONDO PARKING,RG,"38 MESEROLE STREET, P1",1,0,173000
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST1",1,0,180000
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST5",1,0,1145531
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST7",1,0,180000
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST9",1,0,180000
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST10",1,0,1876300
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST15",1,0,50700
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST17",1,0,25100
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST19",1,0,25100
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 WITHERS, ST31",1,0,50700
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"88 CONSELYEA STREET, ST5",1,0,890000
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"275 MANHATTAN AVENUE, S5",1,0,0
2020,3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,RS,"406 LORIMER STREET, S3",1,0,950000
2020,3,WILLIAMSBURG-EAST,48 CONDO TERRACES/GARDENS/CABANAS,RT,"275 MANHATTAN AVENUE, R4",1,0,0
2020,3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,S1,577 UNION AVENUE,2,1904,0
2020,3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,A5,108 NORTH 9TH STREET,1,1120,0
2020,3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,A9,537 DRIGGS AVENUE,1,1000,0
2020,3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,A4,176 NORTH 6TH STREET,1,5089,5150000
2020,3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,A9,580 DRIGGS AVE,1,2325,2900000
2020,3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,B9,589 UNION AVENUE,2,1400,10
2020,3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,S2,165 BEDFORD AVENUE,3,2820,0
2020,3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,S2,101 METROPOLITAN AVE,3,4200,0
2020,3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,S2,229 KENT AVENUE,3,2132,3000000
2020,3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,B3,426 RODNEY STREET,2,2112,2999900
2020,3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,C0,100 NORTH 7TH STREET,3,2625,0
2020,3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,C0,560 DRIGGS AVENUE,3,2625,0
2020,3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,C0,264 NORTH 6TH STREET,3,3615,0
2020,3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,C0,221 BEDFORD AVENUE,3,4000,0
2020,3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,C0,147 NORTH 4TH STREET,3,2775,0
2020,3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,C0,60 NORTH 3RD STREET,3,2520,0
2020,3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,R6,"220 NORTH 6TH STREET, 1",1,0,2990000
2020,3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,R6,"220 NORTH 6TH STREET, 2",1,0,1400000
2020,3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,R6,"220 NORTH 6TH STREET, 3",1,0,1950000
2020,3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,R3,"286 NORTH 6TH STREET, 2861A",1,0,3120000
2020,3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,R3,"254 BEDFORD AVENUE, 2",1,0,0
2020,3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,R3,"217 BERRY STREET, 2",1,0,0
2020,3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,R3,"6 HOPE STREET, 3A",1,0,970000
2020,3,WILLIAMSBURG-NORTH,05 TAX CLASS 1 VACANT LAND,V0,153 BERRY STREET,0,0,3050000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C2,141 NORTH 11 STREET,6,3750,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C4,114 BEDFORD AVENUE,8,5500,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C2,154 NORTH 9 STREET,5,3750,3100000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C1,255 NORTH 8TH STREET,8,6500,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C2,102 NORTH 8TH STREET,6,5200,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C1,205 NORTH 7TH STREET,10,7493,9300000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C2,53 NORTH 6TH STREET,5,3100,4300000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C7,187 BEDFORD AVENUE,18,10150,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C1,167 NORTH 6TH STREET,10,7472,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C3,199 NORTH 6TH STREET,4,3520,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C1,214 NORTH 6TH STREET,9,5500,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C2,109 ROEBLING STREET,5,3750,4250000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C2,246 NTH 6TH STREET,6,4117,4250000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C3,233 NORTH 5TH STREET,4,5500,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C1,69 HAVEMEYER STREET,8,5500,5850000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C1,117 NORTH 4TH STREET,8,6500,2800000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C3,236 NORTH 5TH STREET,4,3040,2400000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C7,45 AINSLIE STREET,11,20000,11000000
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C2,101 GRAND STREET,6,4500,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C1,136 NORTH 1ST STREET,16,8800,0
2020,3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,C3,48 MARCY AVENUE,4,3645,0
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D3,169 NORTH 10 STREET,20,22182,15750000
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D3,220 NORTH 10TH STREET,64,73850,0
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D5,46 ROEBLING STREET,30,27500,0
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D8,250 NORTH 10 STREET,237,241764,137750000
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D8,111 KENT AVENUE,63,82081,45340000
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D5,163 NORTH 6TH STREET,92,67508,0
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D6,467 KEAP STREET,30,73637,1000000
2020,3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,D7,123 HOPE STREET,40,35113,83764000
2020,3,WILLIAMSBURG-NORTH,09 COOPS - WALKUP APARTMENTS,C6,"149-151 GRAND STREET, 4",,,420000
2020,3,WILLIAMSBURG-NORTH,11 SPECIAL CONDO BILLING LOTS,RR,"308 NORTH 7TH STREET, PHB",1,1271,2353500
2020,3,WILLIAMSBURG-NORTH,11 SPECIAL CONDO BILLING LOTS,RR,"207 NORTH 5TH STREET, A",1,1716,3360000
2020,3,WILLIAMSBURG-NORTH,11 SPECIAL CONDO BILLING LOTS,RR,"207 NORTH 5TH STREET, B",1,1303,3360000
2020,3,WILLIAMSBURG-NORTH,11 SPECIAL CONDO BILLING LOTS,RR,"207 NORTH 5TH STREET, PH",1,2233,3360000
2020,3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,R2,"76 ROEBLING STREET, 1B",1,0,1600000
2020,3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,R2,"80 ROEBLING STREET, 3",1,0,1250000
2020,3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,R2,"161 NORTH 4TH STREET, 2E",1,0,620000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 NORTH 11 STREET, 2H",1,0,1260000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 NORTH 11TH STREET, 4D",1,0,830000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 NORTH 11TH STREET, 4G",1,0,1300000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 NORTH 11 STREET, 4J",1,0,0
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 NORTH 11TH STREET, 5F",1,0,855000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 NORTH 11 STREET, 6A",1,0,0
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"55 BERRY STREET, 1B",1,0,0
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"55 BERRY STREET, 6D",1,0,0
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10 STREET, S2E",1,0,1325000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10 STREET, S4C",1,0,1620000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10TH, S5C",1,0,0
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10 STREET, S5G",1,0,995000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10TH STREET, SPHA",1,0,1725000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10 STREET, N2B",1,0,1500000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10 STREET, N3D",1,0,0
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"125 NORTH 10TH STREET, N3D",1,0,1500000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11 STREET, 1G",1,0,1385000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11 STREET, 1W",1,0,639000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11 STREET, 2L",1,0,785000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11 STREET, 2V",1,0,1185000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11 STREET, 3A",1,0,930000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11TH STREET, 3E",1,0,865000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11 STREET, 4A",1,0,970000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"214 NORTH 11 STREET, 5R",1,0,0
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"5 ROEBLING STREET, 3B",1,0,1115000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"5 ROEBLING STREET, 5A",1,0,1690000
2020,3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,R4,"15 ROEBLING STREET, 5A",1,0,0
